platform,gitRev,test,nsamples,cpuTime,realTime,branchInstructions,branchMisses,cacheMisses,cpuCycles,instructions,contextSwitches,cpuMigrations,pageFaults
wifi,perf-5e5ec39e,RX 9Mbps,100000000,5.562062e-01,5.562477e-01,325491741,1519599,12070,2165046276,4854452273,2,1,542
wifi,perf-5e5ec39e,RX 9Mbps,100000000,5.495647e-01,5.495509e-01,325484973,1512343,8635,2127884715,4854422257,0,0,542
wifi,perf-5e5ec39e,RX 9Mbps,100000000,5.461294e-01,5.461242e-01,325483154,1508810,9985,2112801008,4854400759,1,0,542
wifi,perf-5e5ec39e,RX 9Mbps,100000000,5.529926e-01,5.529791e-01,325488724,1515130,9296,2136773203,4854443046,0,0,543
wifi,perf-5e5ec39e,RX 9Mbps,100000000,5.378545e-01,5.378551e-01,325490287,1517739,12881,2092314804,4854447757,2,0,541
wifi,perf-5e5ec39e,RX 9Mbps,100000000,5.549785e-01,5.549734e-01,325487842,1510314,9370,2106875802,4854444928,1,0,540
wifi,perf-5e5ec39e,RX 9Mbps,100000000,5.421923e-01,5.421788e-01,325484807,1514594,9361,2104993801,4854421341,0,0,540
wifi,perf-5e5ec39e,RX 9Mbps,100000000,5.424781e-01,5.424838e-01,325487305,1509301,9462,2098224331,4854436894,1,0,541
wifi,perf-5e5ec39e,RX 9Mbps,100000000,5.725691e-01,5.725549e-01,325497068,1526730,11266,2229042909,4854484005,0,0,542
wifi,perf-5e5ec39e,RX 9Mbps,100000000,5.416295e-01,5.419121e-01,325551062,1528364,13355,2103011467,4854713904,11,0,541
wifi,perf-5e5ec39e,RX 9Mbps,100000000,5.439493e-01,5.439357e-01,325491477,1514695,8244,2097075477,4854450909,0,0,542
wifi,perf-5e5ec39e,RX 9Mbps,100000000,5.416479e-01,5.416601e-01,325489385,1510166,11405,2101231959,4854446611,2,0,542
wifi,perf-5e5ec39e,RX 9Mbps,100000000,5.396029e-01,5.395894e-01,325487611,1513771,9164,2098652874,4854430306,0,0,543
wifi,perf-5e5ec39e,RX 9Mbps,100000000,5.539934e-01,5.539856e-01,325486136,1518633,11169,2151931798,4854431388,1,0,543
wifi,perf-5e5ec39e,RX 9Mbps,100000000,5.392442e-01,5.392494e-01,325483540,1512091,10078,2097326711,4854407119,2,0,540
wifi,perf-5e5ec39e,RX 9Mbps,100000000,5.733863e-01,5.733808e-01,325491899,1528287,8972,2230421352,4854461042,1,0,542
wifi,perf-5e5ec39e,RX 9Mbps,100000000,5.536829e-01,5.536780e-01,325487667,1515653,10309,2150482160,4854430920,1,0,542
wifi,perf-5e5ec39e,RX 9Mbps,100000000,6.372167e-01,6.372007e-01,325502594,1865373,9640,2474284604,4854523612,0,0,542
wifi,perf-5e5ec39e,RX 9Mbps,100000000,5.425256e-01,5.425197e-01,325488048,1826007,11032,2099201269,4854433791,1,0,542
wifi,perf-5e5ec39e,RX 9Mbps,100000000,5.385193e-01,5.385220e-01,325492328,1509094,7437,2096715308,4854461637,1,0,542
wifi,perf-5e5ec39e,RX 9Mbps,100000000,5.475778e-01,5.475780e-01,325486428,1510368,9321,2113805885,4854426517,2,0,542
wifi,perf-5e5ec39e,RX 9Mbps,100000000,5.415137e-01,5.415003e-01,325485732,1510069,10152,2106177256,4854424765,0,0,542
wifi,perf-5e5ec39e,RX 9Mbps,100000000,5.426815e-01,5.427051e-01,325495067,1515564,14351,2102245279,4854463453,2,0,542
wifi,perf-5e5ec39e,RX 9Mbps,100000000,5.389457e-01,5.389478e-01,325492573,1553303,10126,2095106815,4854464665,2,0,542
wifi,perf-5e5ec39e,RX 9Mbps,100000000,5.421068e-01,5.420935e-01,325491706,1514362,10462,2102666590,4854453675,0,0,542
wifi,perf-5e5ec39e,RX 9Mbps,100000000,5.704413e-01,5.704359e-01,325488449,1527691,11037,2222334264,4854430450,1,0,542
wifi,perf-5e5ec39e,RX 9Mbps,100000000,5.459607e-01,5.459514e-01,325498808,1675488,10270,2106563660,4854505529,1,0,542
wifi,perf-5e5ec39e,RX 9Mbps,100000000,5.768500e-01,5.768445e-01,325488829,1527122,11818,2226612623,4854440834,1,0,541
wifi,perf-5e5ec39e,RX 9Mbps,100000000,5.398692e-01,5.398556e-01,325484612,1513859,7906,2103451049,4854417694,0,0,541
wifi,perf-5e5ec39e,RX 9Mbps,100000000,5.431384e-01,5.434482e-01,325562879,1515382,11490,2101278460,4854765987,11,0,540
wifi,perf-5e5ec39e,RX 9Mbps,100000000,5.729646e-01,5.729502e-01,325489928,1528173,10294,2224697089,4854444363,0,0,542
wifi,perf-5e5ec39e,RX 9Mbps,100000000,5.598844e-01,5.599546e-01,325490596,1523230,9933,2177397764,4854445092,2,0,542
