platform,gitRev,test,nsamples,cpuTime,realTime,branchInstructions,branchMisses,cacheMisses,cpuCycles,instructions,contextSwitches,cpuMigrations,pageFaults
wifi-sid,pepm-peval-23dfb0a2,RX 6Mbps,100000000,4.612636e-01,4.612719e-01,330797958,1805258,8354,1795742202,4223153993,1,0,518
wifi-sid,pepm-peval-23dfb0a2,RX 6Mbps,100000000,4.659508e-01,4.659599e-01,330800642,1813670,8273,1808580364,4223175407,1,0,518
wifi-sid,pepm-peval-23dfb0a2,RX 6Mbps,100000000,4.639196e-01,4.639221e-01,330799943,1808126,9272,1799229677,4223188699,0,0,521
wifi-sid,pepm-peval-23dfb0a2,RX 6Mbps,100000000,4.626429e-01,4.626552e-01,330801242,1807147,9527,1798901147,4223191094,1,0,518
wifi-sid,pepm-peval-23dfb0a2,RX 6Mbps,100000000,4.623863e-01,4.623890e-01,330806426,1814382,12203,1796231106,4223203312,0,0,518
wifi-sid,pepm-peval-23dfb0a2,RX 6Mbps,100000000,4.647127e-01,4.647239e-01,330809447,1804084,11777,1800661804,4223226278,1,0,519
wifi-sid,pepm-peval-23dfb0a2,RX 6Mbps,100000000,4.619730e-01,4.619757e-01,330802578,1817584,12048,1791988076,4223197963,0,0,520
wifi-sid,pepm-peval-23dfb0a2,RX 6Mbps,100000000,4.591542e-01,4.591647e-01,330811122,1792552,8342,1784922107,4223244979,1,0,520
wifi-sid,pepm-peval-23dfb0a2,RX 6Mbps,100000000,4.649615e-01,4.649858e-01,330803608,1806821,7257,1789516389,4223206363,2,0,520
wifi-sid,pepm-peval-23dfb0a2,RX 6Mbps,100000000,4.680361e-01,4.680388e-01,330808971,1806829,6155,1790823112,4223221835,0,0,519
wifi-sid,pepm-peval-23dfb0a2,RX 9Mbps,100000000,4.544614e-01,4.544714e-01,312071437,1119363,4305,1764365624,3944119091,1,0,527
wifi-sid,pepm-peval-23dfb0a2,RX 9Mbps,100000000,4.529065e-01,4.529091e-01,312051759,1114681,4722,1758803793,3944028347,0,0,518
wifi-sid,pepm-peval-23dfb0a2,RX 9Mbps,100000000,4.543766e-01,4.543790e-01,312044747,1114542,35118,1768212475,3943982145,0,0,518
wifi-sid,pepm-peval-23dfb0a2,RX 9Mbps,100000000,4.572006e-01,4.572198e-01,312049762,1119113,33881,1774448913,3944005906,1,0,519
wifi-sid,pepm-peval-23dfb0a2,RX 9Mbps,100000000,4.564899e-01,4.564923e-01,312047817,1114904,29861,1766807984,3943994929,0,0,519
wifi-sid,pepm-peval-23dfb0a2,RX 9Mbps,100000000,4.630963e-01,4.631137e-01,312054038,1120680,33542,1767570170,3944022496,2,0,520
wifi-sid,pepm-peval-23dfb0a2,RX 9Mbps,100000000,4.542878e-01,4.542902e-01,312044112,1119022,34336,1762006985,3943969989,0,0,519
wifi-sid,pepm-peval-23dfb0a2,RX 9Mbps,100000000,4.575216e-01,4.575307e-01,312046543,1116592,29051,1778852409,3943995051,1,0,518
wifi-sid,pepm-peval-23dfb0a2,RX 9Mbps,100000000,4.548316e-01,4.548447e-01,312041180,1116513,30116,1765247061,3943960017,1,0,519
