platform,gitRev,test,nsamples,cpuTime,realTime,branchInstructions,branchMisses,cacheMisses,cpuCycles,instructions,contextSwitches,cpuMigrations,pageFaults
wifi,perf-a5734919,RX 9Mbps,100000000,5.406073e-01,5.405936e-01,325481774,1507582,13893,2104621776,4854386051,0,0,541
wifi,perf-a5734919,RX 9Mbps,100000000,5.405694e-01,5.405739e-01,325483569,1515230,12850,2102583857,4854409459,1,0,540
wifi,perf-a5734919,RX 9Mbps,100000000,5.381535e-01,5.381490e-01,325489262,1509561,13958,2096749414,4854425785,1,0,542
wifi,perf-a5734919,RX 9Mbps,100000000,5.392681e-01,5.392808e-01,325485734,1514045,16418,2098507362,4854405555,3,0,541
wifi,perf-a5734919,RX 9Mbps,100000000,5.414625e-01,5.414681e-01,325488542,1514268,9332,2106996130,4854431227,2,0,542
wifi,perf-a5734919,RX 9Mbps,100000000,5.430246e-01,5.430110e-01,325483810,1508845,13115,2113817712,4854400783,0,0,543
wifi,perf-a5734919,RX 9Mbps,100000000,5.438340e-01,5.438387e-01,325489295,1515202,14604,2105634306,4854417026,1,0,542
wifi,perf-a5734919,RX 9Mbps,100000000,5.422094e-01,5.422116e-01,325486491,1515276,15789,2109751389,4854416514,1,0,542
wifi,perf-a5734919,RX 9Mbps,100000000,5.441234e-01,5.441339e-01,325543776,1515385,18261,2108307511,4854764124,5,0,542
wifi,perf-a5734919,RX 9Mbps,100000000,5.383702e-01,5.383565e-01,325485453,1524256,8463,2097426503,4854407618,0,0,541
wifi,perf-a5734919,RX 9Mbps,100000000,5.432920e-01,5.432916e-01,325485705,1515310,15500,2105531478,4854420020,2,0,541
wifi,perf-a5734919,RX 9Mbps,100000000,5.397579e-01,5.397444e-01,325482786,1516302,8238,2101083634,4854397953,0,0,541
wifi,perf-a5734919,RX 9Mbps,100000000,5.405796e-01,5.405734e-01,325489239,1509389,13237,2103683745,4854424502,1,0,540
wifi,perf-a5734919,RX 9Mbps,100000000,5.410762e-01,5.410756e-01,325494722,1511290,9371,2102139533,4854464305,2,0,540
wifi,perf-a5734919,RX 9Mbps,100000000,5.450748e-01,5.453876e-01,325565681,1510096,19440,2099923990,4854765724,10,0,542
wifi,perf-a5734919,RX 9Mbps,100000000,5.428518e-01,5.428509e-01,325493887,1512277,8810,2109149985,4854451065,2,0,540
wifi,perf-a5734919,RX 9Mbps,100000000,5.432487e-01,5.435609e-01,325563384,1515489,18489,2109198181,4854747416,10,0,541
