platform,gitRev,test,nsamples,cpuTime,realTime,branchInstructions,branchMisses,cacheMisses,cpuCycles,instructions,contextSwitches,cpuMigrations,pageFaults
wifi-sid,perf-5e5ec39e,RX 9Mbps,100000000,4.328160e-01,4.330382e-01,298197718,1109013,26955,1682464736,3828145697,7,0,545
wifi-sid,perf-5e5ec39e,RX 9Mbps,100000000,4.303882e-01,4.303857e-01,298132675,1108770,30234,1666441471,3827857754,1,0,537
wifi-sid,perf-5e5ec39e,RX 9Mbps,100000000,4.277590e-01,4.277480e-01,298123625,1109710,26587,1666655537,3827813349,0,0,535
wifi-sid,perf-5e5ec39e,RX 9Mbps,100000000,4.286275e-01,4.286169e-01,298121922,1106929,26710,1667473730,3827802836,0,0,536
wifi-sid,perf-5e5ec39e,RX 9Mbps,100000000,4.269284e-01,4.269270e-01,298120755,1105660,7029,1661963902,3827806134,2,0,536
wifi-sid,perf-5e5ec39e,RX 9Mbps,100000000,4.358122e-01,4.358073e-01,298126595,1108510,34688,1672198707,3827828908,1,0,536
wifi-sid,perf-5e5ec39e,RX 9Mbps,100000000,4.321307e-01,4.321269e-01,298125724,1106854,24757,1677766317,3827830666,1,0,536
wifi-sid,perf-5e5ec39e,RX 9Mbps,100000000,4.363323e-01,4.363213e-01,298128716,1106705,25939,1688770362,3827833452,0,0,535
wifi-sid,perf-5e5ec39e,RX 9Mbps,100000000,4.351061e-01,4.351045e-01,298118199,1111794,30631,1689204126,3827782102,1,0,537
wifi-sid,perf-5e5ec39e,RX 9Mbps,100000000,4.581974e-01,4.582069e-01,298139732,1115054,35405,1785608755,3827897008,2,0,535
wifi-sid,perf-5e5ec39e,RX 9Mbps,100000000,4.408733e-01,4.408796e-01,298130108,1110451,24748,1707024244,3827835489,2,0,537
wifi-sid,perf-5e5ec39e,RX 9Mbps,100000000,4.471213e-01,4.471101e-01,298126920,1112341,28047,1725966242,3827840081,0,0,535
wifi-sid,perf-5e5ec39e,RX 9Mbps,100000000,4.667056e-01,4.666940e-01,298129964,1103850,23216,1816260191,3827848686,0,0,533
wifi-sid,perf-5e5ec39e,RX 9Mbps,100000000,4.313974e-01,4.314074e-01,298120297,1106712,37841,1670448896,3827796113,2,0,534
wifi-sid,perf-5e5ec39e,RX 9Mbps,100000000,4.348627e-01,4.348594e-01,298129393,1109731,9098,1688771385,3827829541,1,0,535
wifi-sid,perf-5e5ec39e,RX 9Mbps,100000000,4.290277e-01,4.292142e-01,298164142,1107906,8504,1668024816,3827994626,9,0,533
wifi-sid,perf-5e5ec39e,RX 9Mbps,100000000,4.413066e-01,4.412955e-01,298119046,1111749,14393,1696774990,3827796149,0,0,534
wifi-sid,perf-5e5ec39e,RX 9Mbps,100000000,4.685825e-01,4.685794e-01,298129465,1118713,27545,1788759102,3827836986,1,0,534
wifi-sid,perf-5e5ec39e,RX 9Mbps,100000000,4.364850e-01,4.364810e-01,298124951,1109023,7119,1682070690,3827810386,1,0,535
wifi-sid,perf-5e5ec39e,RX 9Mbps,100000000,4.658575e-01,4.658541e-01,298135063,1117095,23378,1806362785,3827867083,1,0,536
wifi-sid,perf-5e5ec39e,RX 9Mbps,100000000,4.351526e-01,4.351418e-01,298122682,1107495,28484,1675097431,3827795703,0,0,536
wifi-sid,perf-5e5ec39e,RX 9Mbps,100000000,4.295106e-01,4.295063e-01,298128382,1106574,25901,1663962815,3827825158,1,0,536
wifi-sid,perf-5e5ec39e,RX 9Mbps,100000000,4.611878e-01,4.615049e-01,298193287,1117830,26380,1794253322,3828118714,10,0,534
wifi-sid,perf-5e5ec39e,RX 9Mbps,100000000,4.305749e-01,4.305642e-01,298128646,1106045,28812,1670782022,3827830203,0,0,533
wifi-sid,perf-5e5ec39e,RX 9Mbps,100000000,4.337770e-01,4.337733e-01,298123494,1107945,27222,1685091359,3827815321,1,0,534
wifi-sid,perf-5e5ec39e,RX 9Mbps,100000000,4.323445e-01,4.323339e-01,298121683,1109614,32131,1682933658,3827802811,0,0,535
wifi-sid,perf-5e5ec39e,RX 9Mbps,100000000,4.271409e-01,4.271456e-01,298124391,1106608,27459,1662978191,3827820406,2,0,535
wifi-sid,perf-5e5ec39e,RX 9Mbps,100000000,4.390317e-01,4.390208e-01,298120315,1109399,34915,1696049192,3827797455,0,0,533
wifi-sid,perf-5e5ec39e,RX 9Mbps,100000000,4.536603e-01,4.538595e-01,298171363,1170984,13543,1734081100,3828017250,7,0,534
wifi-sid,perf-5e5ec39e,RX 9Mbps,100000000,4.303599e-01,4.303494e-01,298122254,1107816,28359,1667321529,3827810296,0,0,535
wifi-sid,perf-5e5ec39e,RX 9Mbps,100000000,4.573474e-01,4.575726e-01,298178860,1116620,7912,1777419073,3828038451,7,0,536
wifi-sid,perf-5e5ec39e,RX 9Mbps,100000000,4.283093e-01,4.283050e-01,298121529,1108766,33715,1665733320,3827794435,1,0,535
wifi-sid,perf-5e5ec39e,RX 9Mbps,100000000,4.343439e-01,4.345316e-01,298163239,1107542,10243,1685168095,3827992540,7,0,534
wifi-sid,perf-5e5ec39e,RX 9Mbps,100000000,4.364761e-01,4.364720e-01,298123706,1108741,29486,1684452533,3827823838,1,0,534
wifi-sid,perf-5e5ec39e,RX 9Mbps,100000000,4.366973e-01,4.366951e-01,298131970,1106004,7914,1683801936,3827852857,1,0,537
wifi-sid,perf-5e5ec39e,RX 9Mbps,100000000,4.361639e-01,4.361605e-01,298124812,1103956,7355,1673149349,3827834261,1,0,536
wifi-sid,perf-5e5ec39e,RX 9Mbps,100000000,4.301204e-01,4.301095e-01,298116412,1107211,21509,1662857166,3827784121,0,0,536
wifi-sid,perf-5e5ec39e,RX 9Mbps,100000000,4.309069e-01,4.309211e-01,298118406,1209548,7530,1664618603,3827788455,2,0,536
wifi-sid,perf-5e5ec39e,RX 9Mbps,100000000,4.475591e-01,4.475479e-01,298121480,1113369,26464,1742164610,3827814624,0,0,534
wifi-sid,perf-5e5ec39e,RX 9Mbps,100000000,4.314125e-01,4.314211e-01,298124316,1106876,27596,1677916200,3827808244,1,0,533
wifi-sid,perf-5e5ec39e,RX 9Mbps,100000000,4.398497e-01,4.400594e-01,298181331,1109738,10001,1676255738,3828052114,9,0,537
wifi-sid,perf-5e5ec39e,RX 9Mbps,100000000,4.313708e-01,4.313676e-01,298134345,1108717,30749,1677856636,3827841258,1,0,534
wifi-sid,perf-5e5ec39e,RX 9Mbps,100000000,4.276772e-01,4.276908e-01,298124079,1107310,31114,1663716180,3827805649,2,0,535
wifi-sid,perf-5e5ec39e,RX 9Mbps,100000000,4.328726e-01,4.328619e-01,298120740,1106765,18225,1682925841,3827799602,0,0,536
wifi-sid,perf-5e5ec39e,RX 9Mbps,100000000,4.631526e-01,4.631500e-01,298124826,1115622,17542,1793308762,3827830984,1,0,534
wifi-sid,perf-5e5ec39e,RX 9Mbps,100000000,4.281058e-01,4.280951e-01,298129011,1107083,5666,1665045528,3827830462,0,0,536
wifi-sid,perf-5e5ec39e,RX 9Mbps,100000000,4.557775e-01,4.557757e-01,298133473,1113714,25533,1733982682,3827880713,1,0,537
wifi-sid,perf-5e5ec39e,RX 9Mbps,100000000,4.708039e-01,4.707921e-01,298129117,1115802,20025,1791686648,3827856525,0,0,535
wifi-sid,perf-5e5ec39e,RX 9Mbps,100000000,4.339863e-01,4.339844e-01,298126616,1107472,33731,1687721032,3827814985,1,0,536
wifi-sid,perf-5e5ec39e,RX 9Mbps,100000000,4.299609e-01,4.299858e-01,298128022,1108276,26954,1672437398,3827834434,3,0,536
wifi-sid,perf-5e5ec39e,RX 9Mbps,100000000,4.629563e-01,4.629626e-01,298122243,1116361,14449,1796526840,3827813303,1,0,534
